FROM,TO,Com_Biz,Com_Jtw,Com_Non,Cor_Biz,Cor_Jtw,Cor_Non,Exp_Biz,Exp_Jtw,Exp_Non
RichmondMetroVA,BridgeportStamfordNorwalkCT,0,0,0,-80160.5535519603,952.785733795204,24480.69327741,0.0674235920416425,5.86377663603535e-06,0.0134522435678135
RichmondMetroVA,HarrisburgPALancasterPA,0,0,0,6645.30239683251,525.097248159816,24175.3058205586,1600.65835615824,0.0734436248125756,449.012824050533
RichmondMetroVA,HartfordWestEastCT,0,0,0,-0.0893177970928159,1.1214490667449,0.0249774984179407,163.562668305983,0.00152701147049189,46.4564369668593
RichmondMetroVA,KingstonNYHudsonNY,0,0,0,1046.22432780399,0,188.332254002509,0,0,0
RichmondMetroVA,LancasterPA,0,0,0,8873.99348588789,7131.21572846604,4386.75788649383,2262.0880690293,7.24428376367334,505.109681331216
RichmondMetroVA,NewCastleDECecilMDSalemNJ,0,0,0,2734.91570817257,983.984364791329,6661.85745983196,228.371991744978,0.411479327384196,47.5058347959507
RichmondMetroVA,NewHavenMilfordCTLitchfieldCT,0,0,0,26433.5359403888,107.34003189484,47448.4270838414,58.1074508860817,0.000466725910917016,9.80274387471493
RichmondMetroVA,NewYorkCityNYWestchesterNYLongIsland,0,0,0,128725.843149829,9666.73432524062,57258.3589425242,0.0894264198173087,5.39495934948397e-05,0.0162112150656654
RichmondMetroVA,NorwichNewLondonCTWindhamCT,0,0,0,3592.33294236118,437.790508032596,3345.34229245228,442.466616044975,14.7366033357791,3920.54151147415
RichmondMetroVA,PhiladelphiaMetroReadingPA,0,0,0,7188.66579094112,4941.31265717552,21175.3525682457,2095.91934442518,0.861451620442052,415.791866869187
RichmondMetroVA,ProvidenceNewBedfordFallRiverRIMA,0,0,0,386.693764270039,276.866546058271,2058.20696125564,131.417715574724,0.000222189538065941,19.0123780524337
RichmondMetroVA,RichmondMetroVA,0,0,0,339.447030061181,262.826272846186,1314.62234836701,0,0,0
RichmondMetroVA,SpringfieldMAWorcesterMAPittsfieldMA,0,0,0,137.807441915932,230.955876069129,1429.34941663744,139.566146495744,7.18656419348308e-06,7.02796007295319
RichmondMetroVA,WashingtonDCMetro,0,0,0,75834.1348113441,39002.275410323,273256.527962784,4020.66883341918,219.812107689734,7591.28097567999
SpringfieldMAWorcesterMAPittsfieldMA,AlbanySchenectadyTroyNY,0,0,0,759.830442358361,1124.63394666526,7343.45470579697,0,0,0
SpringfieldMAWorcesterMAPittsfieldMA,AtlanticCityRestofNewJersey,0,0,0,798.651465828546,218.744300140144,1621.4918591863,1420.83035392721,60.2711261955032,1049.66952499733
SpringfieldMAWorcesterMAPittsfieldMA,BaltimoreMetro,0,0,0,1266.01392257535,501.506719010481,3879.71975807753,376.471910466417,75.7380217886614,646.403603003925
SpringfieldMAWorcesterMAPittsfieldMA,BostonMetroManchesterNashuaNH,0,0,0,6107.29709130108,3370.13044763117,39074.0813057617,1487.63905855071,175.17931249319,2298.12125984558
SpringfieldMAWorcesterMAPittsfieldMA,BridgeportStamfordNorwalkCT,0,0,0,57.0229262297648,260.958097345946,205.564167498147,35.9753748838174,75.0063548875585,31.1215221740389
SpringfieldMAWorcesterMAPittsfieldMA,HarrisburgPALancasterPA,0,0,0,-473.975575344415,1103.94662999616,-38626.877157912,320.749099950141,0.00038698888777539,21.6520415750466
SpringfieldMAWorcesterMAPittsfieldMA,HartfordWestEastCT,0,0,0,444.809134967969,194.290031685332,1132.60736403265,61.5438545201534,3.29127158554741,60.7312855918584
SpringfieldMAWorcesterMAPittsfieldMA,KingstonNYHudsonNY,0,0,0,1394.23026451849,1015.77382790851,3260.14174315628,100.666136473803,2.93383157641658,126.617596071502
SpringfieldMAWorcesterMAPittsfieldMA,LancasterPA,0,0,0,84.9842438736431,180.496527552987,256.606713954319,35.5542514614715,0.000423114471436205,1.45264433721497
SpringfieldMAWorcesterMAPittsfieldMA,NewCastleDECecilMDSalemNJ,0,0,0,2318.80756896897,353.497118732622,4700.89571177137,2226.80767554796,68.4055498088678,1529.40547141058
SpringfieldMAWorcesterMAPittsfieldMA,NewHavenMilfordCTLitchfieldCT,0,0,0,4804.01696438149,4790.8922627834,9624.843238824,417.28765192579,9.69538515630916,189.82240863525
SpringfieldMAWorcesterMAPittsfieldMA,NewYorkCityNYWestchesterNYLongIsland,0,0,0,44923.4660546097,13577.0971269077,172784.446355231,30227.4139381689,3415.44606295963,28455.8030048323
SpringfieldMAWorcesterMAPittsfieldMA,NewarkNJNorthernNewJersey,0,0,0,23360.4705201041,2649.90885422449,57180.536040688,9678.59677926025,250.604160419165,7057.70766857706
SpringfieldMAWorcesterMAPittsfieldMA,NorwichNewLondonCTWindhamCT,0,0,0,2324.84455269831,1723.31658716555,7787.18345093305,537.776040930959,58.515865047401,357.694202557343
SpringfieldMAWorcesterMAPittsfieldMA,PhiladelphiaMetroReadingPA,0,0,0,4421.00768726476,2515.86568238449,13098.110898725,2051.85031922361,375.546875709635,1987.74224437466
SpringfieldMAWorcesterMAPittsfieldMA,PoughkeepsieNewburgMiddletownNY,0,0,0,347.865398403018,221.451245828785,590.669794703827,124.131440466141,15.09968315117,137.804337356251
SpringfieldMAWorcesterMAPittsfieldMA,ProvidenceNewBedfordFallRiverRIMA,0,0,0,1297.31489505913,622.790528762346,2576.86793796206,127.703862606032,13.4215720290405,100.634003699294
SpringfieldMAWorcesterMAPittsfieldMA,RichmondMetroVA,0,0,0,123.230014658262,30.5893938112116,313.75757888762,52.0753222276679,8.34312927509539e-07,10.115880990967
SpringfieldMAWorcesterMAPittsfieldMA,SpringfieldMAWorcesterMAPittsfieldMA,0,0,0,112.197070278575,114.915853428951,678.669120977537,9.00899165195624,3.37115337797827,19.5771680362915
SpringfieldMAWorcesterMAPittsfieldMA,WashingtonDCMetro,0,0,0,6449.24220539192,3183.62798037897,27777.1683529307,2616.12150802804,580.489148869941,5180.15566093033
TrentonEwingNJ,AlbanySchenectadyTroyNY,0,0,0,31851.3640760001,420.816882968883,44651.1599498147,0,0,0
TrentonEwingNJ,AtlanticCityRestofNewJersey,0,0,0,2970.68551948079,2673.77747051678,2839.9901185684,191.956151080524,61.7078889716707,1049.77068469208
TrentonEwingNJ,BaltimoreMetro,0,0,0,12782.872046307,21014.9890693841,25539.3912151091,529.513480518107,335.514623148469,1858.58442168117
TrentonEwingNJ,BostonMetroManchesterNashuaNH,0,0,0,84709.0853456866,1869.89110268226,102632.414951242,14068.7134706988,77.8246548231985,21124.7185422285
TrentonEwingNJ,BridgeportStamfordNorwalkCT,66387.5487597378,40026.4461934507,45931.7310900164,45.7887546430202,139.567182567408,117.075840255659,10.5224293206257,2.15972409009684,1.5329417731284
TrentonEwingNJ,HarrisburgPALancasterPA,0,0,0,8518.38991320488,7903.85413020233,14298.2921020418,17.7721204389941,0.583523317012821,43.7589253763573
TrentonEwingNJ,HartfordWestEastCT,0,0,0,1872.87766151077,293.772124382956,2004.2616033459,586.790459350496,16.1006749941137,148.183448028595
TrentonEwingNJ,KingstonNYHudsonNY,0,0,0,7796.64054414086,3777.20932208463,12249.9409665328,175.266812732264,1.51924036799262,62.9756775179166
TrentonEwingNJ,LancasterPA,0,0,0,12379.4588365938,12168.7426333601,24272.764808282,45.6965604816836,1.5314235682593,68.99113682759
TrentonEwingNJ,NewCastleDECecilMDSalemNJ,0,0,0,535.45545966171,449.483874765295,843.182638010404,33.4255423436487,8.56847922845202,92.9421107014728
TrentonEwingNJ,NewHavenMilfordCTLitchfieldCT,163791.08969426,76574.3657390881,111440.878428282,3652.55889726816,1566.43052655963,1666.05957828982,142.343963704259,0.631446366739952,20.8424767568979
TrentonEwingNJ,NewYorkCityNYWestchesterNYLongIsland,1580314.3546735,1242367.21628034,5562072.83046449,3772.91629003122,9987.45183091626,39691.9340088035,269.050961177341,89.1985581969888,824.292059220651
TrentonEwingNJ,NewarkNJNorthernNewJersey,0,0,0,11370.6999679941,8851.22785099799,27878.6485097594,209.749666337474,42.2110980556916,306.544959659806
TrentonEwingNJ,NorwichNewLondonCTWindhamCT,0,0,0,8638.47004988662,26.5269419650849,10101.2637573119,1052.25467662025,0.532341221932339,666.627328582975
TrentonEwingNJ,PhiladelphiaMetroReadingPA,13224.6998100673,9832.69089242396,23257.7778315521,12621.8281897419,16332.0784930805,53257.2406565342,265.780458617575,132.236240610999,2593.80459112009
TrentonEwingNJ,PoughkeepsieNewburgMiddletownNY,19000.5357114434,11732.6588729851,21099.7791379201,25.0085470887308,83.1049470145671,55.6070429842155,1.3580228464935,0.355188280410417,2.17521360754943
TrentonEwingNJ,ProvidenceNewBedfordFallRiverRIMA,0,0,0,6500.87719702482,186.826732981289,5972.00257789221,492.764632627978,4.19856022056875,745.491832846048
TrentonEwingNJ,RichmondMetroVA,0,0,0,9378.17135591345,788.460166321163,2921.07706959167,0.00663558141068703,1.34173078308343e-06,0.00193548261370699
TrentonEwingNJ,SpringfieldMAWorcesterMAPittsfieldMA,0,0,0,1879.14696776652,128.540205471551,1942.05910887382,164.128194040982,4.68288646164276,244.623417271346
TrentonEwingNJ,WashingtonDCMetro,0,0,0,44167.4225967442,55009.9229933953,92722.153213548,3794.03467068702,1878.34580692298,10969.6221525698
WashingtonDCMetro,AlbanySchenectadyTroyNY,0,0,0,0.143368457217326,0.0764937482686337,0.299758265388239,0,0,0
WashingtonDCMetro,BaltimoreMetro,0,0,0,76609.1763223984,37771.9555507424,261882.960340174,7105.64741610253,1010.56525034097,9167.82189176448
WashingtonDCMetro,BostonMetroManchesterNashuaNH,0,0,0,23713.8965483429,17468.3042581323,82775.1893410718,21458.8641540118,2095.44771418265,16743.6079193166
WashingtonDCMetro,BridgeportStamfordNorwalkCT,0,0,0,11058.6633102011,4159.14147160718,34677.4773778338,15836.9609264007,1471.70918290677,14039.4529675515
WashingtonDCMetro,HarrisburgPALancasterPA,0,0,0,47997.6713682578,34642.5234366049,244031.50044417,5721.75579487884,122.117296949187,3499.55363925892
WashingtonDCMetro,HartfordWestEastCT,0,0,0,4039.72716026646,2280.29894733822,16514.8893457403,4273.58559391986,650.888015014719,5038.27088660294
WashingtonDCMetro,KingstonNYHudsonNY,0,0,0,170520.525226933,30.1001521035989,79727.5305946463,0,0,0
WashingtonDCMetro,LancasterPA,0,0,0,91899.0134905571,61037.6616187382,263949.284382534,9468.77722264483,260.991547945671,6068.10859986796
WashingtonDCMetro,NewCastleDECecilMDSalemNJ,0,0,0,33499.2099982916,23016.665485834,111160.861445594,10996.155275455,2584.25308319644,12152.0062005583
WashingtonDCMetro,NewHavenMilfordCTLitchfieldCT,0,0,0,74824.0866344084,7801.12129169264,143580.850454821,1442.19887372026,43.9230888502803,612.312945595063
WashingtonDCMetro,NewYorkCityNYWestchesterNYLongIsland,0,0,0,316267.852152627,166859.140462231,1237187.48346914,406597.181635291,42599.0680381127,456769.606365747
WashingtonDCMetro,NorwichNewLondonCTWindhamCT,0,0,0,101640.507923657,4886.52858025295,39984.8091064725,22995.2061943077,385.033544458891,1930.40876862147
WashingtonDCMetro,PhiladelphiaMetroReadingPA,0,0,0,116741.333836321,67044.2845013529,477606.024448317,153054.385940862,11774.6717428252,102297.463457755
WashingtonDCMetro,ProvidenceNewBedfordFallRiverRIMA,0,0,0,27128.6125660899,3436.20121967219,16989.5338836484,1095.02520630922,392.456523792661,2402.07159073565
WashingtonDCMetro,RichmondMetroVA,0,0,0,89392.0258621738,46668.0031998864,311387.592777631,4081.10372335092,148.879436524663,7897.47261796417
WashingtonDCMetro,SpringfieldMAWorcesterMAPittsfieldMA,0,0,0,9679.08277876631,3580.67928194387,34271.9004077744,3646.78647409774,290.323491429579,5282.25601539142
WashingtonDCMetro,WashingtonDCMetro,0,0,0,121965.900881862,57064.6168698873,414025.582133878,7395.98545979001,630.184923874191,6089.57092165475
